time,arousal,valence
0.00,0.0,0.0
0.04,0.0,0.0
0.08,0.0,0.0
0.12,0.0,0.0
0.16,0.0,0.0
0.20,0.0,0.0
0.24,0.0,0.0
0.28,0.0,0.0
0.32,0.0,0.0
0.36,0.0,0.0
0.40,0.0,0.0
0.44,0.0,0.0
0.48,0.0,0.0
0.52,-0.0016666666666666668,0.0
0.56,-0.0016666666666666668,0.0
0.60,0.0,0.005
0.64,0.0016666666666666668,0.01
0.68,0.005,0.013333333333333334
0.72,0.006666666666666667,0.015
0.76,0.011666666666666667,0.015
0.80,0.015,0.016666666666666666
0.84,0.016666666666666666,0.0033333333333333335
0.88,0.018333333333333333,0.005
0.92,0.018333333333333333,0.006666666666666667
0.96,0.02,0.01
1.00,0.02,0.011666666666666667
1.04,0.02,0.008333333333333333
1.08,0.018333333333333333,0.013333333333333334
1.12,0.02,0.016666666666666666
1.16,0.02333333333333333,0.018333333333333333
1.20,0.03,0.023333333333333334
1.24,0.03166666666666667,0.02666666666666667
1.28,0.03333333333333333,0.03
1.32,0.03666666666666667,0.03333333333333333
1.36,0.03666666666666667,0.034999999999999996
1.40,0.03666666666666667,0.03666666666666667
1.44,0.03833333333333333,0.03666666666666667
1.48,0.03833333333333333,0.03833333333333334
1.52,0.03666666666666667,0.03833333333333334
1.56,0.03666666666666667,0.03833333333333334
1.60,0.03333333333333333,0.04
1.64,0.03333333333333333,0.04
1.68,0.035,0.04
1.72,0.045000000000000005,0.043333333333333335
1.76,0.04833333333333334,0.043333333333333335
1.80,0.05000000000000001,0.043333333333333335
1.84,0.05166666666666667,0.043333333333333335
1.88,0.05000000000000001,0.04833333333333334
1.92,0.05166666666666667,0.05000000000000001
1.96,0.05166666666666667,0.05333333333333334
2.00,0.05166666666666667,0.055
2.04,0.05000000000000001,0.055
2.08,0.05000000000000001,0.05833333333333333
2.12,0.049999999999999996,0.06666666666666667
2.16,0.04833333333333333,0.07
2.20,0.04666666666666667,0.06833333333333334
2.24,0.04833333333333334,0.07166666666666667
2.28,0.04666666666666667,0.07333333333333333
2.32,0.04666666666666667,0.07666666666666667
2.36,0.05000000000000001,0.08333333333333333
2.40,0.05000000000000001,0.08833333333333333
2.44,0.04833333333333334,0.08666666666666667
2.48,0.05333333333333334,0.085
2.52,0.05666666666666667,0.085
2.56,0.05833333333333334,0.08833333333333333
2.60,0.06333333333333334,0.08666666666666667
2.64,0.06833333333333334,0.085
2.68,0.07333333333333333,0.085
2.72,0.07666666666666667,0.08666666666666667
2.76,0.08166666666666667,0.08833333333333333
2.80,0.08333333333333333,0.09000000000000001
2.84,0.08666666666666667,0.09500000000000001
2.88,0.09166666666666667,0.09833333333333334
2.92,0.09666666666666668,0.09666666666666668
2.96,0.10000000000000002,0.10000000000000002
3.00,0.10499999999999998,0.10333333333333335
3.04,0.11166666666666665,0.10666666666666669
3.08,0.11666666666666665,0.11333333333333334
3.12,0.12333333333333334,0.12
3.16,0.13,0.12
3.20,0.1366666666666667,0.12833333333333333
3.24,0.14,0.13333333333333333
3.28,0.14500000000000002,0.13833333333333334
3.32,0.14833333333333334,0.1416666666666667
3.36,0.15166666666666667,0.1416666666666667
3.40,0.15333333333333335,0.1416666666666667
3.44,0.15666666666666665,0.1416666666666667
3.48,0.16,0.1416666666666667
3.52,0.16166666666666665,0.14166666666666666
3.56,0.16166666666666665,0.14166666666666666
3.60,0.16666666666666666,0.14166666666666666
3.64,0.17,0.145
3.68,0.17166666666666666,0.14666666666666667
3.72,0.17333333333333334,0.14666666666666667
3.76,0.17166666666666666,0.14666666666666667
3.80,0.16666666666666666,0.14833333333333334
3.84,0.16,0.14666666666666667
3.88,0.15,0.14666666666666667
3.92,0.14333333333333334,0.14666666666666667
3.96,0.13333333333333333,0.14666666666666667
4.00,0.12833333333333333,0.14833333333333334
4.04,0.12333333333333334,0.15166666666666667
4.08,0.11833333333333333,0.15166666666666667
4.12,0.11333333333333336,0.15166666666666667
4.16,0.11333333333333336,0.15666666666666668
4.20,0.11000000000000003,0.16166666666666665
4.24,0.10833333333333335,0.16333333333333333
4.28,0.10500000000000002,0.16666666666666666
4.32,0.10166666666666668,0.16833333333333333
4.36,0.09999999999999999,0.17
4.40,0.10166666666666667,0.17333333333333334
4.44,0.09999999999999999,0.17333333333333334
4.48,0.09999999999999999,0.17666666666666667
4.52,0.09999999999999999,0.17833333333333334
4.56,0.09999999999999999,0.18000000000000002
4.60,0.09999999999999999,0.18166666666666667
4.64,0.09999999999999999,0.18333333333333335
4.68,0.09833333333333333,0.18333333333333335
4.72,0.09833333333333333,0.18333333333333335
4.76,0.09833333333333333,0.18333333333333335
4.80,0.09833333333333333,0.18333333333333335
4.84,0.09999999999999999,0.18500000000000003
4.88,0.09999999999999999,0.18666666666666668
4.92,0.09999999999999999,0.18833333333333335
4.96,0.09999999999999999,0.18833333333333335
5.00,0.09666666666666668,0.19000000000000003
5.04,0.09333333333333334,0.19000000000000003
5.08,0.09166666666666667,0.19166666666666668
5.12,0.09000000000000001,0.19333333333333333
5.16,0.08666666666666667,0.19500000000000003
5.20,0.08,0.19666666666666666
5.24,0.07833333333333335,0.19833333333333336
5.28,0.07166666666666667,0.19833333333333336
5.32,0.065,0.19666666666666666
5.36,0.05833333333333333,0.19833333333333336
5.40,0.05166666666666667,0.19833333333333336
5.44,0.043333333333333335,0.19666666666666668
5.48,0.04,0.19500000000000003
5.52,0.03833333333333334,0.19666666666666668
5.56,0.036666666666666674,0.19666666666666668
5.60,0.035,0.19333333333333336
5.64,0.035,0.19333333333333336
5.68,0.035,0.19333333333333336
5.72,0.03333333333333333,0.19333333333333336
5.76,0.03333333333333333,0.19333333333333336
5.80,0.03166666666666667,0.19333333333333336
5.84,0.03166666666666667,0.19333333333333336
5.88,0.03166666666666667,0.19333333333333336
5.92,0.03,0.19333333333333336
5.96,0.026666666666666672,0.19333333333333336
6.00,0.026666666666666672,0.19333333333333336
6.04,0.026666666666666672,0.19333333333333336
6.08,0.025000000000000005,0.19333333333333336
6.12,0.025000000000000005,0.19333333333333336
6.16,0.026666666666666672,0.19333333333333336
6.20,0.026666666666666672,0.19499999999999998
6.24,0.026666666666666672,0.19166666666666665
6.28,0.026666666666666672,0.18666666666666668
6.32,0.026666666666666672,0.18499999999999997
6.36,0.02833333333333334,0.18333333333333335
6.40,0.031666666666666676,0.18166666666666664
6.44,0.036666666666666674,0.17666666666666667
6.48,0.049999999999999996,0.17499999999999996
6.52,0.060000000000000005,0.17166666666666663
6.56,0.07166666666666667,0.1683333333333333
6.60,0.08666666666666667,0.16666666666666666
6.64,0.09833333333333333,0.165
6.68,0.11,0.16333333333333336
6.72,0.12166666666666666,0.16
6.76,0.13,0.16
6.80,0.13333333333333333,0.15666666666666668
6.84,0.13833333333333334,0.15333333333333335
6.88,0.14333333333333334,0.14666666666666667
6.92,0.145,0.145
6.96,0.145,0.14333333333333334
7.00,0.14833333333333334,0.13999999999999999
7.04,0.14833333333333334,0.1366666666666667
7.08,0.15,0.13333333333333333
7.12,0.15,0.13
7.16,0.15166666666666667,0.12833333333333333
7.20,0.15166666666666667,0.12833333333333333
7.24,0.155,0.125
7.28,0.15833333333333335,0.125
7.32,0.15833333333333335,0.125
7.36,0.15833333333333335,0.125
7.40,0.16166666666666668,0.125
7.44,0.16333333333333333,0.125
