time,arousal,valence
0.00,0.0,0.0
0.04,0.0,0.0
0.08,0.0,0.0
0.12,0.0,0.0
0.16,0.0,0.0
0.20,0.0,0.0
0.24,0.0,0.0
0.28,0.0,0.0
0.32,0.0,0.0
0.36,0.0,0.0
0.40,0.0,0.0
0.44,0.0,0.0
0.48,0.0,0.0
0.52,0.0,0.0
0.56,0.0,0.0
0.60,0.0,0.0
0.64,0.0,0.0
0.68,0.0,0.0
0.72,0.0,0.0
0.76,0.0,0.0
0.80,0.0,0.0
0.84,-0.0016666666666666668,0.0
0.88,-0.006666666666666667,0.0
0.92,-0.008333333333333333,0.0
0.96,-0.008333333333333333,0.0
1.00,-0.008333333333333333,0.0
1.04,-0.006666666666666667,0.0
1.08,-0.006666666666666667,0.0
1.12,-0.005,0.0
1.16,-0.0033333333333333335,0.0016666666666666668
1.20,-0.0033333333333333335,0.0033333333333333335
1.24,0.0,0.0033333333333333335
1.28,0.0016666666666666668,0.006666666666666667
1.32,0.0016666666666666668,0.006666666666666667
1.36,0.0033333333333333327,0.008333333333333333
1.40,0.006666666666666667,0.011666666666666667
1.44,0.008333333333333333,0.016666666666666666
1.48,0.01,0.023333333333333334
1.52,0.011666666666666667,0.02666666666666667
1.56,0.011666666666666667,0.030000000000000002
1.60,0.011666666666666667,0.034999999999999996
1.64,0.013333333333333334,0.041666666666666664
1.68,0.013333333333333334,0.045000000000000005
1.72,0.015,0.049999999999999996
1.76,0.016666666666666666,0.055
1.80,0.018333333333333333,0.05833333333333333
1.84,0.02,0.065
1.88,0.021666666666666667,0.065
1.92,0.021666666666666667,0.06666666666666667
1.96,0.02333333333333333,0.07
2.00,0.024999999999999998,0.08166666666666667
2.04,0.024999999999999998,0.085
2.08,0.02666666666666667,0.08666666666666667
2.12,0.02666666666666667,0.09000000000000001
2.16,0.02666666666666667,0.09166666666666667
2.20,0.02666666666666667,0.09333333333333334
2.24,0.028333333333333332,0.09833333333333334
2.28,0.03166666666666666,0.09833333333333334
2.32,0.034999999999999996,0.09666666666666668
2.36,0.04,0.09500000000000001
2.40,0.041666666666666664,0.09500000000000001
2.44,0.045000000000000005,0.09666666666666668
2.48,0.049999999999999996,0.09666666666666668
2.52,0.049999999999999996,0.09833333333333334
2.56,0.05333333333333334,0.09833333333333334
2.60,0.05666666666666667,0.09833333333333334
2.64,0.06333333333333334,0.09833333333333334
2.68,0.07,0.09833333333333334
2.72,0.07166666666666667,0.10166666666666668
2.76,0.07333333333333335,0.10500000000000002
2.80,0.07500000000000001,0.10500000000000002
2.84,0.07500000000000001,0.10833333333333335
2.88,0.07500000000000001,0.11000000000000003
2.92,0.08333333333333336,0.11333333333333336
2.96,0.09000000000000001,0.11499999999999999
3.00,0.09666666666666666,0.11833333333333333
3.04,0.09999999999999999,0.12
3.08,0.10166666666666667,0.12333333333333334
3.12,0.105,0.12333333333333334
3.16,0.10666666666666667,0.125
3.20,0.10666666666666667,0.125
3.24,0.10833333333333334,0.12666666666666668
3.28,0.11,0.12833333333333333
3.32,0.11166666666666668,0.13333333333333333
3.36,0.11333333333333334,0.13499999999999998
3.40,0.11333333333333334,0.13499999999999998
3.44,0.11499999999999999,0.13833333333333334
3.48,0.11499999999999999,0.14166666666666666
3.52,0.11499999999999999,0.14333333333333334
3.56,0.11499999999999999,0.145
3.60,0.11499999999999999,0.14833333333333334
3.64,0.11166666666666668,0.15333333333333335
3.68,0.11166666666666668,0.15666666666666668
3.72,0.11166666666666668,0.15833333333333335
3.76,0.11,0.16166666666666668
3.80,0.11,0.1666666666666667
3.84,0.11,0.17000000000000004
3.88,0.11,0.17500000000000004
3.92,0.10833333333333334,0.17666666666666672
3.96,0.10499999999999998,0.12166666666666669
4.00,0.10333333333333333,0.12166666666666669
4.04,0.10333333333333333,0.12166666666666669
4.08,0.10166666666666667,0.12333333333333334
4.12,0.10166666666666667,0.125
4.16,0.10333333333333333,0.12833333333333333
4.20,0.10166666666666667,0.13166666666666665
4.24,0.10333333333333335,0.13333333333333333
4.28,0.10166666666666668,0.13333333333333333
4.32,0.09666666666666668,0.13666666666666666
4.36,0.09000000000000001,0.13666666666666666
4.40,0.08666666666666667,0.13833333333333334
4.44,0.085,0.14333333333333334
4.48,0.08166666666666668,0.14833333333333332
4.52,0.07666666666666667,0.15
4.56,0.07166666666666667,0.15
4.60,0.06833333333333334,0.15333333333333332
4.64,0.06666666666666667,0.155
4.68,0.065,0.155
4.72,0.06166666666666667,0.155
4.76,0.05833333333333333,0.155
4.80,0.05333333333333332,0.155
4.84,0.05333333333333332,0.15333333333333332
4.88,0.05333333333333332,0.15333333333333332
4.92,0.049999999999999996,0.15166666666666664
4.96,0.04833333333333333,0.15
5.00,0.04833333333333333,0.14833333333333332
5.04,0.04833333333333334,0.14166666666666664
5.08,0.04833333333333333,0.13999999999999999
5.12,0.049999999999999996,0.13666666666666663
5.16,0.04833333333333333,0.13499999999999998
5.20,0.04833333333333333,0.13333333333333333
5.24,0.04666666666666667,0.12833333333333333
5.28,0.043333333333333335,0.12666666666666668
5.32,0.041666666666666664,0.12166666666666669
5.36,0.03833333333333333,0.11833333333333335
5.40,0.03333333333333333,0.11833333333333335
5.44,0.03166666666666667,0.11833333333333335
5.48,0.03,0.12000000000000001
5.52,0.02666666666666666,0.12000000000000001
5.56,0.02666666666666666,0.12000000000000001
5.60,0.02666666666666666,0.12000000000000001
5.64,0.02666666666666666,0.12000000000000001
5.68,0.02666666666666666,0.12000000000000001
5.72,0.024999999999999994,0.12166666666666669
5.76,0.021666666666666657,0.12333333333333334
5.80,0.02,0.12333333333333334
5.84,0.023333333333333334,0.12666666666666668
5.88,0.03,0.12833333333333333
5.92,0.035,0.12833333333333333
5.96,0.04666666666666667,0.12833333333333333
6.00,0.05666666666666668,0.12833333333333333
6.04,0.06333333333333332,0.12833333333333333
6.08,0.06499999999999999,0.12666666666666668
6.12,0.06833333333333333,0.12666666666666668
6.16,0.06833333333333333,0.12666666666666668
6.20,0.065,0.12666666666666668
6.24,0.065,0.12666666666666668
6.28,0.06333333333333334,0.12666666666666668
6.32,0.06333333333333334,0.12666666666666668
6.36,0.06333333333333334,0.12666666666666668
6.40,0.061666666666666675,0.12666666666666668
6.44,0.061666666666666675,0.125
6.48,0.060000000000000005,0.12833333333333333
6.52,0.060000000000000005,0.12833333333333333
6.56,0.061666666666666675,0.12833333333333333
6.60,0.060000000000000005,0.13
6.64,0.060000000000000005,0.13333333333333333
6.68,0.061666666666666675,0.13833333333333334
6.72,0.060000000000000005,0.13833333333333334
6.76,0.06333333333333334,0.14
6.80,0.06666666666666667,0.14
6.84,0.06999999999999999,0.14
6.88,0.07333333333333335,0.13833333333333334
6.92,0.07333333333333333,0.13833333333333334
6.96,0.075,0.13833333333333334
7.00,0.07166666666666667,0.13833333333333334
7.04,0.07166666666666667,0.13833333333333334
7.08,0.07,0.13833333333333334
7.12,0.07,0.13833333333333334
7.16,0.06833333333333334,0.13833333333333334
7.20,0.065,0.13833333333333334
7.24,0.065,0.13999999999999999
7.28,0.06166666666666667,0.13999999999999999
7.32,0.06,0.13833333333333334
7.36,0.05833333333333333,0.1366666666666667
7.40,0.05499999999999999,0.135
7.44,0.05499999999999999,0.13333333333333333
7.48,0.055,0.135
7.52,0.055,0.13166666666666668
