time;arousal;valence
0.00;0.0;0.0
0.04;0.0;0.0
0.08;0.0;0.0
0.12;0.0;0.0
0.16;0.0;0.0
0.20;0.0;0.0
0.24;0.0;0.0
0.28;0.0;0.0
0.32;0.0;0.0
0.36;0.0;0.0
0.40;0.0;0.0
0.44;0.0;0.0
0.48;0.0;0.0
0.52;0.0;0.0
0.56;0.0;0.0
0.60;0.0;0.0
0.64;0.0;0.0
0.68;0.0;0.0
0.72;0.0;0.0
0.76;0.0;0.0
0.80;0.0;0.0
0.84;0.0;0.0
0.88;0.0;0.0
0.92;0.0;0.0
0.96;0.0;0.0
1.00;0.0;0.0
1.04;0.0;0.0
1.08;0.0;0.0
1.12;0.0;0.0
1.16;0.0;0.0016666666666666668
1.20;0.0;0.0033333333333333335
1.24;-0.0016666666666666668;0.0033333333333333335
1.28;-0.0033333333333333335;0.005
1.32;-0.005;0.006666666666666667
1.36;-0.005;0.01
1.40;-0.005;0.013333333333333334
1.44;-0.0033333333333333335;0.015000000000000001
1.48;-0.0033333333333333335;0.015
1.52;-0.0033333333333333335;0.016666666666666666
1.56;-0.0016666666666666668;0.01833333333333333
1.60;-0.0016666666666666668;0.021666666666666667
1.64;-5.782411586589357e-19;0.023333333333333334
1.68;-5.782411586589357e-19;0.030000000000000002
1.72;0.0016666666666666663;0.035
1.76;0.004999999999999999;0.04666666666666667
1.80;0.006666666666666668;0.056666666666666664
1.84;0.011666666666666667;0.06166666666666667
1.88;0.013333333333333334;0.06333333333333334
1.92;0.02;0.065
1.96;0.02333333333333333;0.06666666666666667
2.00;0.024999999999999998;0.07333333333333332
2.04;0.028333333333333332;0.08833333333333333
2.08;0.03;0.10166666666666667
2.12;0.035;0.11
2.16;0.03666666666666667;0.125
2.20;0.04;0.13333333333333333
2.24;0.043333333333333335;0.13333333333333333
2.28;0.043333333333333335;0.13833333333333334
2.32;0.04666666666666667;0.1416666666666667
2.36;0.04666666666666667;0.1466666666666667
2.40;0.04833333333333334;0.14833333333333332
2.44;0.05166666666666666;0.15166666666666664
2.48;0.05333333333333332;0.155
2.52;0.05333333333333332;0.15833333333333333
2.56;0.05333333333333332;0.16
2.60;0.05499999999999999;0.16333333333333333
2.64;0.05499999999999999;0.16333333333333333
2.68;0.056666666666666664;0.165
2.72;0.06;0.16666666666666666
2.76;0.06;0.16666666666666666
2.80;0.06166666666666667;0.16833333333333333
2.84;0.06499999999999999;0.17
2.88;0.06666666666666667;0.17166666666666666
2.92;0.06833333333333333;0.17166666666666666
2.96;0.06999999999999999;0.17333333333333334
3.00;0.07333333333333332;0.17500000000000002
3.04;0.07666666666666666;0.17833333333333334
3.08;0.07666666666666666;0.17833333333333334
3.12;0.08166666666666667;0.18000000000000002
3.16;0.08166666666666667;0.18333333333333335
3.20;0.08166666666666667;0.18333333333333335
3.24;0.08333333333333333;0.18500000000000003
3.28;0.08333333333333333;0.18666666666666668
3.32;0.08666666666666667;0.18666666666666668
3.36;0.08833333333333333;0.18666666666666668
3.40;0.09166666666666667;0.18666666666666668
3.44;0.09500000000000001;0.18666666666666668
3.48;0.09666666666666668;0.18666666666666668
3.52;0.10166666666666668;0.18666666666666668
3.56;0.10333333333333335;0.18666666666666668
3.60;0.10500000000000002;0.18833333333333335
3.64;0.10666666666666667;0.19000000000000003
3.68;0.10666666666666667;0.19166666666666668
3.72;0.10666666666666667;0.19333333333333336
3.76;0.10666666666666667;0.19500000000000003
3.80;0.10833333333333334;0.19666666666666666
3.84;0.11;0.19833333333333333
3.88;0.11;0.19999999999999998
3.92;0.11;0.20166666666666666
3.96;0.11166666666666668;0.20166666666666666
4.00;0.11333333333333334;0.20333333333333334
4.04;0.11333333333333334;0.20333333333333334
4.08;0.115;0.20333333333333334
4.12;0.115;0.20666666666666667
4.16;0.115;0.20833333333333334
4.20;0.11666666666666665;0.20833333333333334
4.24;0.11666666666666665;0.20833333333333334
4.28;0.11666666666666665;0.20833333333333334
4.32;0.11666666666666665;0.21
4.36;0.11666666666666665;0.21166666666666667
4.40;0.11666666666666665;0.21166666666666667
4.44;0.11666666666666665;0.215
4.48;0.11666666666666665;0.215
4.52;0.11666666666666665;0.215
4.56;0.11833333333333333;0.215
4.60;0.11833333333333333;0.215
4.64;0.11833333333333333;0.215
4.68;0.11833333333333333;0.215
4.72;0.12;0.215
4.76;0.12;0.215
4.80;0.12166666666666666;0.215
4.84;0.12333333333333334;0.215
4.88;0.125;0.21166666666666667
4.92;0.125;0.21166666666666667
4.96;0.12666666666666668;0.20833333333333334
5.00;0.12666666666666668;0.20666666666666667
5.04;0.12666666666666668;0.20666666666666667
5.08;0.12666666666666668;0.205
5.12;0.12666666666666668;0.205
5.16;0.125;0.20333333333333334
5.20;0.125;0.20166666666666666
5.24;0.125;0.19999999999999998
5.28;0.12333333333333334;0.19666666666666666
5.32;0.11833333333333333;0.19499999999999998
5.36;0.11333333333333333;0.19333333333333333
5.40;0.10999999999999999;0.19499999999999998
5.44;0.10500000000000002;0.18999999999999997
5.48;0.10166666666666668;0.19166666666666665
5.52;0.09666666666666668;0.18999999999999997
5.56;0.09500000000000001;0.18666666666666665
5.60;0.09333333333333332;0.18666666666666668
5.64;0.09333333333333332;0.18666666666666668
5.68;0.08999999999999998;0.18333333333333335
5.72;0.08833333333333332;0.18500000000000003
5.76;0.08666666666666667;0.18166666666666667
5.80;0.08666666666666667;0.17833333333333334
5.84;0.08666666666666667;0.17666666666666667
5.88;0.08666666666666667;0.17500000000000002
5.92;0.085;0.17500000000000002
5.96;0.085;0.17333333333333334
6.00;0.085;0.17333333333333334
6.04;0.085;0.17333333333333334
6.08;0.08666666666666667;0.17333333333333334
6.12;0.08666666666666667;0.17166666666666666
6.16;0.08833333333333333;0.17
6.20;0.09000000000000001;0.16833333333333333
6.24;0.09166666666666667;0.16666666666666666
6.28;0.09333333333333334;0.16333333333333333
6.32;0.09333333333333334;0.16333333333333333
6.36;0.09333333333333334;0.16166666666666665
6.40;0.09500000000000001;0.16166666666666665
6.44;0.09500000000000001;0.16166666666666665
6.48;0.09666666666666668;0.16166666666666665
6.52;0.09666666666666668;0.16166666666666665
6.56;0.09833333333333334;0.165
6.60;0.10166666666666664;0.16833333333333333
6.64;0.10166666666666664;0.17500000000000002
6.68;0.10166666666666664;0.17666666666666667
6.72;0.10333333333333332;0.18000000000000002
6.76;0.10666666666666665;0.19500000000000003
6.80;0.10999999999999999;0.19999999999999998
6.84;0.11333333333333333;0.20666666666666667
6.88;0.11333333333333333;0.21
6.92;0.11666666666666665;0.21333333333333335
6.96;0.12;0.21666666666666667
7.00;0.12;0.2183333333333333
7.04;0.12333333333333334;0.22
7.08;0.12333333333333334;0.22333333333333336
7.12;0.12499999999999999;0.2283333333333333
7.16;0.12833333333333333;0.2283333333333333
7.20;0.13666666666666666;0.23166666666666666
7.24;0.14166666666666666;0.24500000000000002
7.28;0.15;0.26500000000000007
7.32;0.15833333333333333;0.2816666666666667
7.36;0.16666666666666666;0.2916666666666667
7.40;0.17;0.3016666666666667
7.44;0.17499999999999996;0.315
7.48;0.17833333333333332;0.3233333333333333
7.52;0.18333333333333335;0.3233333333333333
7.56;0.18333333333333335;0.32499999999999996
7.60;0.18499999999999997;0.3283333333333333
7.64;0.18499999999999997;0.3316666666666666
7.68;0.18499999999999997;0.3333333333333333
